ID tarea,Código,Problema,Responsable,Dirección,Fecha de reporte,Tiempo en cuarentena,Estado,Resultado,Subtipo del resultado,Responsable,Dirección de origen
13625101,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625100,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625099,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625098,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625097,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625096,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625095,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625094,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625093,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625092,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625091,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625090,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625089,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625088,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625087,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625086,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625085,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625084,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:27,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625083,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:27,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625082,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:27,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625081,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:27,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-004-082-03-01
13625280,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:38,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625279,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:38,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625278,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:38,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625277,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:38,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625276,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625275,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625274,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625273,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625272,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625271,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625270,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625269,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625268,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625267,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625266,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625265,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625264,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625263,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625262,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625261,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625260,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625259,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625258,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625257,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625256,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625255,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:37,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625254,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625253,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625252,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625251,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625250,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625249,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625248,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625247,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625246,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625245,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625244,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625243,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625242,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-021-03-03
13625241,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625240,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625239,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625238,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625237,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625236,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625235,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625234,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625233,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625232,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625231,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625230,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625229,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625228,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625227,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625226,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625225,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:36,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625224,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:35,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625223,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:35,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625222,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:35,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-02
13625221,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625220,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625219,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:34,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625218,CYVD82018,PDD,Melisa,MA-0-053-071-02-01,2023-10-20 14:39:34,3 hs 4 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625217,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625216,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625215,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625214,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625213,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:34,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-024-02-01
13625212,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:33,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625211,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:33,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625210,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:33,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625209,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625208,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625207,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625206,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625205,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625204,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625203,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625202,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625201,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625200,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625199,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625198,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625197,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625196,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625195,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625194,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625193,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-045-022-03-05
13625192,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625191,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625190,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625189,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625188,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625187,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625186,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625185,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625184,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-005-074-02-02
13625183,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:32,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-006-02-05
13625182,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625181,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13626869,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626868,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626867,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626866,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626865,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626864,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626863,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:32,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626862,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626861,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626860,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626859,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626858,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626857,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626856,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626855,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626854,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626853,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626852,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-037-03-01
13626851,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-036-01-05
13626850,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-036-01-05
13626849,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-036-01-05
13626848,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-036-01-05
13626847,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-036-01-05
13626846,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-033-01-04
13626845,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:31,5 hs 41 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-033-01-04
